
"Web Services","Web Services"
"Web services","Web services"
"Website","Website"
"What is this?","Hvad er dette?"
"Wishlist Report","Ønskesedler"
"Wishlist item is not loaded.","Ønske er ikke indlæst."
"Wrong account specified.","Forkert konto angivet."
"Wrong billing agreement ID specified.","Forkert betalingsaftale-ID."
"Wrong column format.","Ugyldig kolonnemodel"
"Wrong newsletter template.","Forkert nyhedsbrevskabelon."
"Wrong quote item.","Forkert vare fra kurv."
"Wrong tab configuration.","Forkert konfiguration af fane"
"Wrong tag was specified.","Forkert tag."
"Wrong transaction ID specified.","Forkert transaktions-ID."
"XML","XML"
"YTD","ÅTD"
"Year","År"
"Yes (301 Moved Permanently)","Ja (301 flyttet permanent)"
"Yes (302 Found)","Ja (302 fundet)"
"Yes (only price with tax)","Ja (kun pris med moms)"
"Yes","Ja"
"You cannot delete your own account.","Du kan ikke slette din egen konto."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Du har %s ulæste besked(er). <a href=""%s"">Gå til indbakken</a>."
"You have %s unread message(s).","Du har %s ulæste besked(er)"
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Du har %s, %s og %s ulæste beskeder. <a href=""%s"">Gå til indbakken</a>."
"You have logged out.","Du er logget ud."
"You have not enough permissions to use this functionality.","Du har ikke rettigheder til at bruge denne funktion."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Du skal have JavaScript slået til i din browser for at kunne bruge alle funktionerne på dette website."
"You need to specify order items.","Du skal angive ordrens produkter"
"You will need to wait when the action ends.","Du skal vente når handlingen slutter."
"Your answers contain duplicates.","Dine svar indeholder dubletter."
"Your password has been updated.","Dit kodeord er opdateret."
"Your password reset link has expired.","Dit nulstillingslink er udløbet."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Din servers PHP-indstillinger tillader ikke at uploade mere end %s ad gangen. Modificer værdierne for post_max_size (i øjeblikket %s) og upload_max_filesize (i øjeblikket %s) i php.ini hvis du vil uploade større filer."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Din webserver er forkert konfigureret, så konfigurationsfiler med følsom information er tilgængelige udefra. Kontakt venligst din hostingudbyder."
"Zip/Postal Code","Postnr."
"Zip/Postal Code:","Postnummer:"
"[ deleted ]","[ slettet ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[FORRETNINGSVISNING]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","luk"
"critical","kritisk"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","eksempel: ""sitemap/"" eller ""/"" for rodstien (stien skal være skrivbar)"
"example: sitemap.xml","eksempel: sitemap.xml"
"failed","fejlede"
"from","fra"
"major","større"
"minor","mindre"
"notice","notits"
"store(%s) scope","Butik(%s) anvendelsesområde"
"successful","lykkedes"
"to","til"
"website(%s) scope","Website(%s) anvendelsesområde"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} anbefales ikke at bruge til at definere rod-URL'en (sikker/usikker) i en live-installation. Det anbefales på det kraftigste at ændre denne værdi i Magentos <a href=""%s"">konfiguration</a>."
-"Card Verification Number","CVC-kode"
